nombre_empresa,cuit,periodo_fiscal,empleados,ingresos,gastos,margen,deuda,activos,prestamos_solicitados,prestamos_aprobados,monto_solicitado,monto_aprobado,ticket_promedio_solicitado,ticket_promedio_aprobado,prestamos_cancelados,prestamos_vigentes,tiempo_cancelacion_prestamo,servicios_utilizados,transferencias,pagos,creditos,inversiones,trimestre_dias_actividad,trimestre_dias_inactividad,promedio_login_dia,total_login_dia,churn
GastroSur SAS,20664545463,2024-Q3,128,65703215.98,49695271.2,16007944.78,14852830.07,100369754.09,0,0,0.0,0.0,6669214.58,5517579.65,0,0,0,2,0,1,1,0,10,80,2.0,20.0,0
GastroSur SAS,20664545463,2024-Q4,128,61917024.33,47487640.38,14429383.95,15268700.92,88275050.22,1,0,5428320.58,0.0,5428320.58,5199650.71,0,0,30,2,1,0,1,0,18,72,8.0,144.0,0
GastroSur SAS,20664545463,2025-Q1,128,66517911.09,44581443.92,21936467.17,16122133.24,96857129.78,4,1,18563809.36,4803911.88,4640952.34,4803911.88,0,1,30,2,1,0,0,1,16,74,6.0,96.0,0
GastroSur SAS,20664545463,2025-Q2,128,67818678.45,47512071.12,20306607.33,14834321.03,103448812.07,0,0,0.0,0.0,7785794.65,6263194.08,0,0,0,2,1,1,0,0,14,76,8.0,112.0,1
GastroSur SAS,20664545463,2025-Q3,128,69529371.34,51749035.67,17780335.67,14174469.59,100521990.28,3,1,27247779.9,5994363.52,9082593.3,5994363.52,0,1,90,1,0,0,0,1,12,78,10.0,120.0,0
GastroSur SAS,20664545463,2025-Q4,128,67231425.5,44457501.42,22773924.08,11685308.89,95897417.71,4,2,17256021.03,7414045.44,4314005.26,3707022.72,2,0,90,1,0,0,1,0,76,14,1.0,76.0,0
Rodriguez Gastronomía,20671415028,2022-Q1,144,59332019.87,49556586.5,9775433.37,17514721.19,95835739.17,5,2,18679943.77,7649440.9,3735988.75,3824720.45,2,0,90,3,0,1,1,1,13,77,3.0,39.0,0
Rodriguez Gastronomía,20671415028,2022-Q2,144,56434197.13,46735990.75,9698206.38,16944901.0,85024896.03,3,2,5842609.06,2771652.03,1947536.35,1385826.02,0,2,30,1,0,0,1,0,31,59,10.0,310.0,0
Rodriguez Gastronomía,20671415028,2022-Q3,144,58969101.72,50186546.66,8782555.06,16314203.26,94239361.56,3,1,11706130.29,3578065.11,3902043.43,3578065.11,0,1,90,1,0,1,0,0,13,77,6.0,78.0,0
Rodriguez Gastronomía,20671415028,2022-Q4,144,63838097.33,52349975.3,11488122.03,17634457.2,86139543.94,3,2,20611012.03,8283824.68,6870337.34,4141912.34,0,2,60,4,1,1,1,1,2,88,2.0,4.0,0
Rodriguez Gastronomía,20671415028,2023-Q1,144,57430309.64,54299323.33,3130986.31,19597682.38,90027554.95,2,1,15373686.15,4679401.91,7686843.08,4679401.91,1,0,90,3,1,0,1,1,6,84,9.0,54.0,0
Rodriguez Gastronomía,20671415028,2023-Q2,144,63231728.96,53542605.66,9689123.3,21264946.9,89994188.95,1,0,8229092.98,0.0,8229092.98,7711184.48,0,0,90,2,0,1,1,0,75,15,5.0,375.0,0
Rodriguez Gastronomía,20671415028,2023-Q3,144,61576943.91,46546580.31,15030363.6,19443621.07,86892463.78,0,0,0.0,0.0,1036065.63,1119822.96,0,0,0,1,1,0,0,0,25,65,7.0,175.0,1
Rodriguez Gastronomía,20671415028,2023-Q4,144,62479238.34,47815462.62,14663775.72,21118646.91,99315864.43,2,0,6553262.77,0.0,3276631.38,2729420.82,0,0,30,2,0,0,1,1,49,41,4.0,196.0,0
Rodriguez Gastronomía,20671415028,2024-Q1,144,58641102.09,52657222.23,5983879.86,21037595.59,94745779.65,0,0,0.0,0.0,6581843.8,5469956.87,0,0,0,1,0,1,0,0,86,4,4.0,344.0,0
Rodriguez Gastronomía,20671415028,2024-Q2,144,62479300.38,49883018.51,12596281.87,20784289.65,85794445.47,0,0,0.0,0.0,6079379.06,6483834.32,0,0,0,1,0,1,0,0,3,87,7.0,21.0,0
Rodriguez Gastronomía,20671415028,2024-Q3,144,60169959.44,48961712.07,11208247.37,18362866.57,97822726.17,1,0,5231833.59,0.0,5231833.59,3737879.81,0,0,90,1,0,0,1,0,73,17,1.0,73.0,1
Rodriguez Gastronomía,20671415028,2024-Q4,144,57051227.91,48321094.3,8730133.61,20827943.78,86212096.39,1,0,2088348.35,0.0,2088348.35,1483839.34,0,0,60,1,0,0,1,0,36,54,8.0,288.0,0
Rodriguez Gastronomía,20671415028,2025-Q1,144,53810850.17,49219184.71,4591665.46,15407696.78,93792993.67,0,0,0.0,0.0,4433405.5,3471757.2,0,0,0,2,0,1,0,1,84,6,1.0,84.0,0
Rodriguez Gastronomía,20671415028,2025-Q2,144,58311601.77,53716680.57,4594921.2,15632192.94,99477462.59,0,0,0.0,0.0,3450338.61,3420161.92,0,0,0,4,1,1,1,1,16,74,8.0,128.0,0
Rodriguez Gastronomía,20671415028,2025-Q3,144,63137059.54,52089321.02,11047738.52,18873820.85,85667727.06,2,1,13738711.91,4796470.37,6869355.96,4796470.37,1,0,60,2,0,1,0,1,51,39,5.0,255.0,0
Rodriguez Gastronomía,20671415028,2025-Q4,144,56019791.5,50657890.86,5361900.64,18003595.53,88643268.84,3,1,19977930.29,4457650.12,6659310.1,4457650.12,1,0,30,3,1,1,0,1,57,33,10.0,570.0,0
GBS IND SAS,20677709163,2022-Q1,91,50338494.64,28215587.43,22122907.21,22076799.16,79184965.38,5,4,31991185.0,18760783.28,6398237.0,4690195.82,1,3,60,3,1,0,1,1,37,53,2.0,74.0,0
GBS IND SAS,20677709163,2022-Q2,91,45133573.08,31011599.3,14121973.78,27217094.15,83496786.92,2,1,12364754.78,4519559.04,6182377.39,4519559.04,0,1,60,4,1,1,1,1,55,35,6.0,330.0,0
GBS IND SAS,20677709163,2022-Q3,91,44501813.06,32555331.82,11946481.24,28515515.5,84561241.07,4,3,28444309.62,19767238.38,7111077.4,6589079.46,1,2,90,2,1,0,1,0,39,51,6.0,234.0,0
GBS IND SAS,20677709163,2022-Q4,91,44168128.32,31079802.67,13088325.65,22890644.4,76949851.7,3,1,17895681.68,3748189.61,5965227.23,3748189.61,0,1,60,1,0,1,0,0,33,57,1.0,33.0,1
GBS IND SAS,20677709163,2023-Q1,91,42605978.24,28384490.04,14221488.2,20199194.22,84528735.47,3,1,20825218.38,4556627.55,6941739.46,4556627.55,1,0,90,2,1,0,0,1,64,26,3.0,192.0,0
GBS IND SAS,20677709163,2023-Q2,91,43261124.19,27962599.0,15298525.19,26335952.79,79445822.3,0,0,0.0,0.0,7022480.94,4583049.59,0,0,0,3,0,1,1,1,69,21,4.0,276.0,0
GBS IND SAS,20677709163,2023-Q3,91,48230315.73,31108264.44,17122051.29,28345672.05,78671486.13,0,0,0.0,0.0,6200205.01,6074936.18,0,0,0,0,0,0,0,0,37,53,10.0,370.0,0
GBS IND SAS,20677709163,2023-Q4,91,42645109.96,29899932.19,12745177.77,27730141.93,85314365.33,4,2,29483126.85,12456053.53,7370781.71,6228026.76,0,2,30,3,0,1,1,1,57,33,1.0,57.0,0
GBS IND SAS,20677709163,2024-Q1,91,45541895.58,27371774.94,18170120.64,24840813.12,77225080.15,0,0,0.0,0.0,5502008.11,4874129.96,0,0,0,3,1,1,0,1,32,58,1.0,32.0,0
GBS IND SAS,20677709163,2024-Q2,91,45178368.57,29856430.61,15321937.96,27621234.01,79030010.44,2,1,3974093.24,1234878.31,1987046.62,1234878.31,0,1,60,2,0,1,1,0,30,60,2.0,60.0,0
GBS IND SAS,20677709163,2024-Q3,91,44482974.12,27326469.48,17156504.64,24409196.79,79874391.5,4,3,21967636.64,10637485.37,5491909.16,3545828.46,1,2,90,3,1,1,0,1,85,5,6.0,510.0,0
GBS IND SAS,20677709163,2024-Q4,91,46781873.81,27908566.4,18873307.41,20856597.88,71879001.87,2,1,7769821.14,2645766.71,3884910.57,2645766.71,0,1,60,3,1,1,0,1,34,56,2.0,68.0,0
GBS IND SAS,20677709163,2025-Q1,91,49034136.34,28912056.92,20122079.42,25499469.1,76642471.06,2,1,15371682.98,4810501.01,7685841.49,4810501.01,0,1,90,4,1,1,1,1,43,47,5.0,215.0,0
GBS IND SAS,20677709163,2025-Q2,91,49739196.33,28126297.38,21612898.95,22453700.12,72192896.45,2,1,7199868.68,2990353.15,3599934.34,2990353.15,0,1,60,3,0,1,1,1,3,87,10.0,30.0,0
GBS IND SAS,20677709163,2025-Q3,91,43616240.01,30686130.92,12930109.09,26832947.29,73020961.81,2,1,15286560.74,5434872.74,7643280.37,5434872.74,0,1,90,2,0,0,1,1,13,77,2.0,26.0,0
GBS IND SAS,20677709163,2025-Q4,91,42664820.17,30180350.17,12484470.0,22459237.45,82623997.09,4,2,38291021.48,20773616.99,9572755.37,10386808.49,0,2,90,3,0,1,1,1,85,5,8.0,680.0,0
Diaz Construcción S.A.,20691442021,2022-Q1,469,75216936.38,46822938.68,28393997.7,19580613.52,97215616.9,2,0,13783713.39,0.0,6891856.7,6754266.92,0,0,60,1,1,0,0,0,67,23,8.0,536.0,0
Diaz Construcción S.A.,20691442021,2022-Q2,469,78080618.1,52736578.23,25344039.87,22921622.41,101002240.51,1,0,7521891.05,0.0,7521891.05,6017329.42,0,0,60,0,0,0,0,0,61,29,5.0,305.0,0
Diaz Construcción S.A.,20691442021,2022-Q3,469,79843377.3,49869806.45,29973570.85,21722423.87,102277579.79,3,1,27275378.88,7400238.8,9091792.96,7400238.8,1,0,30,1,0,0,0,1,40,50,2.0,80.0,0
Diaz Construcción S.A.,20691442021,2022-Q4,469,74514009.14,54477330.99,20036678.15,23805476.08,98504315.98,5,3,30441388.97,12316158.3,6088277.79,4105386.1,1,2,60,3,1,1,0,1,41,49,2.0,82.0,1
Diaz Construcción S.A.,20691442021,2023-Q1,469,70501253.92,53499933.12,17001320.8,20952409.03,107137659.26,3,1,14695098.5,3779730.49,4898366.17,3779730.49,0,1,30,3,1,1,0,1,58,32,3.0,174.0,0
Diaz Construcción S.A.,20691442021,2023-Q2,469,66316720.78,46711203.71,19605517.07,24467733.36,98832543.0,0,0,0.0,0.0,4920423.39,3128373.95,0,0,0,2,0,1,0,1,21,69,3.0,63.0,0
Diaz Construcción S.A.,20691442021,2023-Q3,469,67209820.68,47371524.9,19838295.78,23461148.92,102078576.24,3,1,15168842.11,4083251.59,5056280.7,4083251.59,1,0,90,2,0,0,1,1,57,33,10.0,570.0,0
Diaz Construcción S.A.,20691442021,2023-Q4,469,72937721.35,54686951.38,18250769.97,23252702.61,103637815.43,4,3,16442976.53,8721018.31,4110744.13,2907006.1,1,2,60,2,1,0,0,1,64,26,1.0,64.0,0
Diaz Construcción S.A.,20691442021,2024-Q1,469,65682976.78,46144294.67,19538682.11,22541262.99,96156545.74,0,0,0.0,0.0,7133941.32,5381186.66,0,0,0,3,1,1,0,1,59,31,10.0,590.0,0
Diaz Construcción S.A.,20691442021,2024-Q2,469,78247405.19,48604316.21,29643088.98,25499514.36,103746919.54,0,0,0.0,0.0,6303033.94,4646060.31,0,0,0,2,1,1,0,0,62,28,10.0,620.0,0
Diaz Construcción S.A.,20691442021,2024-Q3,469,72579966.95,53886964.44,18693002.51,25577466.4,103605180.33,1,0,4701753.76,0.0,4701753.76,3908639.18,0,0,60,2,1,0,0,1,74,16,10.0,740.0,0
Diaz Construcción S.A.,20691442021,2024-Q4,469,74034752.44,50607500.98,23427251.46,24863049.04,105092187.69,3,2,17436649.04,8348513.74,5812216.35,4174256.87,1,1,60,4,1,1,1,1,65,25,6.0,390.0,0
Diaz Construcción S.A.,20691442021,2025-Q1,469,69598104.36,52094189.29,17503915.07,25076958.07,103068539.89,1,0,7103456.54,0.0,7103456.54,7056631.59,0,0,60,1,0,1,0,0,71,19,10.0,710.0,0
Diaz Construcción S.A.,20691442021,2025-Q2,469,76383480.37,48738606.34,27644874.03,26213156.89,102596637.26,2,0,8374104.2,0.0,4187052.1,4352292.09,0,0,30,2,1,0,1,0,40,50,5.0,200.0,0
Diaz Construcción S.A.,20691442021,2025-Q3,469,69988954.21,46778726.92,23210227.29,24630726.98,97304159.52,4,2,6074365.91,3045665.97,1518591.48,1522832.98,2,0,30,2,0,0,1,1,12,78,9.0,108.0,0
FLG RES SAS,27796289975,2025-Q2,202,62400359.35,40291026.43,22109332.92,23931597.88,89554049.28,0,0,0.0,0.0,3154742.7,2922969.41,0,0,0,1,0,0,1,0,4,86,6.0,24.0,0
FLG RES SAS,27796289975,2025-Q3,202,61346679.34,39625966.14,21720713.2,23564767.06,98835484.05,2,1,6531544.46,2650020.57,3265772.23,2650020.57,1,0,90,2,0,1,1,0,39,51,6.0,234.0,0
FLG RES SAS,27796289975,2025-Q4,202,66353147.13,42286687.98,24066459.15,21390176.11,89962841.06,3,2,27511567.29,19774763.78,9170522.43,9887381.89,0,2,90,4,1,1,1,1,60,30,9.0,540.0,0
ELC AGR S.A.,27817670339,2022-Q1,250,32767231.54,28403579.5,4363652.04,22125410.31,74488217.83,1,0,4615693.21,0.0,4615693.21,3677850.86,0,0,30,3,1,1,0,1,24,66,6.0,144.0,0
ELC AGR S.A.,27817670339,2022-Q2,250,39447890.49,24913832.83,14534057.66,29086252.74,72022226.64,4,2,17446447.55,8187090.36,4361611.89,4093545.18,0,2,30,2,1,0,0,1,66,24,9.0,594.0,0
ELC AGR S.A.,27817670339,2022-Q3,250,37939030.61,23541275.36,14397755.25,22610871.49,74706568.07,0,0,0.0,0.0,6721218.0,4165950.26,0,0,0,3,1,0,1,1,67,23,8.0,536.0,0
ELC AGR S.A.,27817670339,2022-Q4,250,35824350.44,23872238.49,11952111.95,31517625.3,71523640.28,5,2,21920641.94,6885539.37,4384128.39,3442769.68,1,1,90,2,0,1,0,1,82,8,10.0,820.0,0
ELC AGR S.A.,27817670339,2023-Q1,250,36194582.31,24895855.22,11298727.09,30846457.75,67968662.37,1,0,6377264.62,0.0,6377264.62,3972618.48,0,0,60,2,0,1,1,0,56,34,7.0,392.0,0
ELC AGR S.A.,27817670339,2023-Q2,250,35261677.91,27514229.77,7747448.14,22842752.32,68761031.72,2,1,7720643.46,4021445.66,3860321.73,4021445.66,1,0,60,1,0,1,0,0,20,70,7.0,140.0,0
ELC AGR S.A.,27817670339,2023-Q3,250,37300914.61,28601201.33,8699713.28,29337036.59,66637951.2,4,2,18962977.19,8172153.48,4740744.3,4086076.74,0,2,90,1,1,0,0,0,89,1,6.0,534.0,0
ELC AGR S.A.,27817670339,2023-Q4,250,37711435.52,27749674.97,9961760.55,25000858.47,72804121.35,1,0,7418517.29,0.0,7418517.29,8046774.59,0,0,30,0,0,0,0,0,33,57,10.0,330.0,0
ELC AGR S.A.,27817670339,2024-Q1,250,38133473.78,26135171.42,11998302.36,21840495.73,67968118.92,5,2,33451705.92,8928945.4,6690341.18,4464472.7,0,2,90,1,1,0,0,0,65,25,4.0,260.0,0
ELC AGR S.A.,27817670339,2024-Q2,250,36314757.79,28143947.27,8170810.52,26134051.95,69229040.78,2,1,11349727.96,6005975.11,5674863.98,6005975.11,0,1,30,1,0,0,0,1,20,70,5.0,100.0,0
ELC AGR S.A.,27817670339,2024-Q3,250,36734252.37,27617380.82,9116871.55,30188818.67,67152727.29,1,0,7518238.12,0.0,7518238.12,5403285.38,0,0,30,1,0,1,0,0,14,76,4.0,56.0,0
ELC AGR S.A.,27817670339,2024-Q4,250,38966078.99,25111169.11,13854909.88,31676090.0,72031409.21,1,0,8149073.75,0.0,8149073.75,8620264.59,0,0,90,3,1,0,1,1,49,41,1.0,49.0,0
ELC AGR S.A.,27817670339,2025-Q1,250,37638396.74,25983259.35,11655137.39,26600935.76,69049664.23,4,2,20955837.8,11273887.62,5238959.45,5636943.81,0,2,30,3,1,0,1,1,70,20,2.0,140.0,0
ELC AGR S.A.,27817670339,2025-Q2,250,32961790.49,26399811.1,6561979.39,24515600.28,73017970.79,3,1,13934754.8,4512312.41,4644918.27,4512312.41,0,1,60,0,0,0,0,0,81,9,10.0,810.0,0
ELC AGR S.A.,27817670339,2025-Q3,250,33267771.6,24047367.46,9220404.14,28832731.02,62545787.65,2,1,9793162.81,5174987.08,4896581.41,5174987.08,0,1,30,1,0,0,1,0,25,65,6.0,150.0,0
ELC AGR S.A.,27817670339,2025-Q4,250,36874636.97,26761459.6,10113177.37,24950710.25,62760607.96,4,3,30739209.86,20430299.11,7684802.47,6810099.7,2,1,30,0,0,0,0,0,11,79,2.0,22.0,0
Martinez Agricultura S.A.,27848466897,2022-Q1,41,48410044.09,40575711.38,7834332.71,22318799.36,87427600.41,0,0,0.0,0.0,3164781.94,3084253.38,0,0,0,1,0,0,1,0,58,32,2.0,116.0,1
Martinez Agricultura S.A.,27848466897,2022-Q2,41,55112953.33,47542985.59,7569967.74,24862374.18,79975327.51,3,2,28888525.76,14351107.7,9629508.59,7175553.85,2,0,90,3,0,1,1,1,1,89,2.0,2.0,0
Martinez Agricultura S.A.,27848466897,2022-Q3,41,57170906.58,42768504.45,14402402.13,22984271.6,80932214.23,3,1,16625515.13,3747480.96,5541838.38,3747480.96,0,1,60,2,0,1,0,1,44,46,6.0,264.0,1
Martinez Agricultura S.A.,27848466897,2022-Q4,41,51612502.73,44006358.65,7606144.08,24744606.25,91475330.09,3,2,18353968.74,9795246.77,6117989.58,4897623.38,0,2,60,1,0,0,1,0,73,17,10.0,730.0,0
Martinez Agricultura S.A.,27848466897,2023-Q1,41,57638434.93,41088943.04,16549491.89,24445800.8,86705055.51,4,2,27281609.71,9443946.03,6820402.43,4721973.01,1,1,60,2,0,0,1,1,70,20,9.0,630.0,0
Martinez Agricultura S.A.,27848466897,2023-Q2,41,57385026.12,46432250.74,10952775.38,24116477.5,83610332.62,3,2,20352580.83,11545866.96,6784193.61,5772933.48,0,2,60,1,0,1,0,0,22,68,4.0,88.0,0
Martinez Agricultura S.A.,27848466897,2023-Q3,41,57406522.27,47969966.3,9436555.97,22034214.39,96069072.22,5,3,35376671.72,19452750.93,7075334.34,6484250.31,1,2,90,0,0,0,0,0,69,21,2.0,138.0,0
Martinez Agricultura S.A.,27848466897,2023-Q4,41,50002936.01,44138244.9,5864691.11,18665543.0,90525397.3,0,0,0.0,0.0,5636363.58,4870885.25,0,0,0,1,0,0,1,0,21,69,2.0,42.0,0
Martinez Agricultura S.A.,27848466897,2024-Q1,41,56354412.72,42786664.94,13567747.78,22384464.45,83368069.45,4,3,24160725.53,11677664.36,6040181.38,3892554.79,3,0,30,1,1,0,0,0,40,50,7.0,280.0,0
Martinez Agricultura S.A.,27848466897,2024-Q2,41,55769445.85,45150993.7,10618452.15,22126541.97,95482806.71,4,2,29266207.51,14315163.17,7316551.88,7157581.58,1,1,90,1,0,1,0,0,77,13,10.0,770.0,1
Martinez Agricultura S.A.,27848466897,2024-Q3,41,56150780.51,45267208.46,10883572.05,19975773.51,94578728.1,5,4,39082174.31,34026216.71,7816434.86,8506554.18,4,0,60,2,0,1,1,0,79,11,6.0,474.0,0
Martinez Agricultura S.A.,27848466897,2024-Q4,41,55633417.72,45493073.49,10140344.23,20537403.02,79622087.6,3,1,32060143.04,6424567.31,10686714.35,6424567.31,1,0,90,2,1,1,0,0,76,14,3.0,228.0,0
Martinez Agricultura S.A.,27848466897,2025-Q1,41,48458596.85,45407455.9,3051140.95,22904678.05,94248104.61,2,0,7926693.21,0.0,3963346.6,4336269.63,0,0,30,4,1,1,1,1,70,20,4.0,280.0,0
Martinez Agricultura S.A.,27848466897,2025-Q2,41,52080207.03,40665300.85,11414906.18,18698608.15,92569928.51,1,0,5297171.01,0.0,5297171.01,3354979.26,0,0,90,1,0,1,0,0,81,9,6.0,486.0,0
Martinez Agricultura S.A.,27848466897,2025-Q3,41,53324318.93,47633506.31,5690812.62,25001322.21,82652852.04,5,4,33039900.07,23655605.54,6607980.01,5913901.39,3,1,30,3,1,0,1,1,16,74,8.0,128.0,0
Martinez Agricultura S.A.,27848466897,2025-Q4,41,50017396.42,47824355.37,2193041.05,21406930.77,79156426.19,1,0,6084317.12,0.0,6084317.12,6295331.43,0,0,60,3,0,1,1,1,49,41,10.0,490.0,0
ComerRío SRL,27874131151,2022-Q1,203,72813276.26,54673294.18,18139982.08,26042242.46,104084260.84,5,2,9688991.57,3632136.76,1937798.31,1816068.38,1,1,30,2,0,1,0,1,54,36,6.0,324.0,0
ComerRío SRL,27874131151,2022-Q2,203,70345790.7,60217973.89,10127816.81,25616258.64,110639030.53,5,2,29618940.42,7676148.36,5923788.08,3838074.18,0,2,60,1,1,0,0,0,60,30,8.0,480.0,0
ComerRío SRL,27874131151,2022-Q3,203,73732042.66,57226636.2,16505406.46,26287297.77,100019340.43,4,2,27461687.21,10936850.17,6865421.8,5468425.08,2,0,30,3,1,1,0,1,32,58,7.0,224.0,0
ComerRío SRL,27874131151,2022-Q4,203,70038060.6,54382837.98,15655222.62,25187917.31,105276883.77,1,0,5348662.09,0.0,5348662.09,4388234.96,0,0,30,1,0,1,0,0,50,40,9.0,450.0,0
ComerRío SRL,27874131151,2023-Q1,203,72994531.86,65759903.0,7234628.86,24140168.1,111186062.95,4,1,32161616.33,5876181.01,8040404.08,5876181.01,1,0,90,3,1,1,0,1,58,32,9.0,522.0,0
ComerRío SRL,27874131151,2023-Q2,203,73898785.29,60919932.4,12978852.89,24622182.49,113452043.51,2,0,6226638.23,0.0,3113319.11,3294351.66,0,0,30,1,0,0,1,0,65,25,10.0,650.0,0
ComerRío SRL,27874131151,2023-Q3,203,63072394.05,59770551.8,3301842.25,22900532.32,116096086.84,1,0,7253775.44,0.0,7253775.44,4760095.03,0,0,60,2,0,1,0,1,7,83,8.0,56.0,0
ComerRío SRL,27874131151,2023-Q4,203,65886436.87,55110356.43,10776080.44,28825380.07,106098240.71,5,3,54205551.31,32461081.3,10841110.26,10820360.43,1,2,90,1,1,0,0,0,9,81,2.0,18.0,0
ComerRío SRL,27874131151,2024-Q1,203,72071566.22,64761990.73,7309575.49,24478664.36,105171260.39,4,3,34569766.27,22082140.14,8642441.57,7360713.38,0,3,90,2,0,0,1,1,77,13,2.0,154.0,0
ComerRío SRL,27874131151,2024-Q2,203,72992905.68,58818860.59,14174045.09,26052313.93,116753750.46,2,1,11826094.5,4617127.86,5913047.25,4617127.86,1,0,90,3,1,0,1,1,66,24,9.0,594.0,0
ComerRío SRL,27874131151,2024-Q3,203,65815558.09,65692839.75,122718.34,24979702.82,113389978.5,4,2,16013333.56,5850370.5,4003333.39,2925185.25,0,2,90,0,0,0,0,0,47,43,9.0,423.0,0
ComerRío SRL,27874131151,2024-Q4,203,66295628.28,57831135.69,8464492.59,26102544.8,118681905.22,4,3,26802705.79,16188340.03,6700676.45,5396113.34,0,3,60,3,1,0,1,1,68,22,5.0,340.0,0
ComerRío SRL,27874131151,2025-Q1,203,72986276.1,55127487.44,17858788.66,27187494.37,111129555.49,4,1,23929316.91,4179238.79,5982329.23,4179238.79,1,0,60,3,1,1,1,0,63,27,5.0,315.0,0
ComerRío SRL,27874131151,2025-Q2,203,64163898.72,63634848.34,529050.38,27172939.01,106777487.28,0,0,0.0,0.0,4014335.94,3475742.15,0,0,0,1,0,0,1,0,49,41,8.0,392.0,1
ComerRío SRL,27874131151,2025-Q3,203,66760927.1,64683492.01,2077435.09,22276031.97,112640457.9,3,1,13828743.8,3898704.63,4609581.27,3898704.63,1,0,90,3,1,0,1,1,82,8,6.0,492.0,1
ComerRío SRL,27874131151,2025-Q4,203,64071836.42,56600448.39,7471388.03,25776669.35,116328076.92,2,1,9198286.47,2935692.14,4599143.24,2935692.14,0,1,90,1,0,1,0,0,13,77,7.0,91.0,0
BSP AGR SAS,27906855920,2022-Q1,486,71849849.87,41674888.64,30174961.23,13964722.3,102975437.05,0,0,0.0,0.0,9556123.22,6473289.01,0,0,0,2,0,0,1,1,83,7,2.0,166.0,0
BSP AGR SAS,27906855920,2022-Q2,486,69671287.12,44627581.78,25043705.34,18493337.8,90839269.55,0,0,0.0,0.0,2506578.63,2171993.64,0,0,0,2,0,1,1,0,11,79,3.0,33.0,0
BSP AGR SAS,27906855920,2022-Q3,486,71992464.11,48840987.4,23151476.71,16198678.03,88570354.45,2,1,11480059.74,5403009.15,5740029.87,5403009.15,0,1,60,3,1,1,1,0,36,54,4.0,144.0,0
BSP AGR SAS,27906855920,2022-Q4,486,71919922.36,40862975.99,31056946.37,13736160.12,88439093.12,1,0,2898893.36,0.0,2898893.36,2509036.69,0,0,60,3,1,1,0,1,38,52,8.0,304.0,0
BSP AGR SAS,27906855920,2023-Q1,486,68327581.9,43901176.15,24426405.75,17831505.31,91980986.64,4,2,16600207.25,5445347.63,4150051.81,2722673.82,2,0,90,3,0,1,1,1,76,14,6.0,456.0,0
BSP AGR SAS,27906855920,2023-Q2,486,70774624.93,42711640.03,28062984.9,18829941.88,92664713.51,3,2,14919046.95,9093526.25,4973015.65,4546763.13,0,2,60,2,0,1,0,1,21,69,2.0,42.0,0
BSP AGR SAS,27906855920,2023-Q3,486,65580585.58,42321210.06,23259375.52,17986835.15,102491748.51,2,0,14574544.0,0.0,7287272.0,4466167.17,0,0,30,2,0,1,0,1,21,69,3.0,63.0,0
BSP AGR SAS,27906855920,2023-Q4,486,62059081.35,41960954.55,20098126.8,12944170.6,90906051.15,5,3,44053961.68,17421070.92,8810792.34,5807023.64,0,3,30,2,0,0,1,1,8,82,7.0,56.0,0
BSP AGR SAS,27906855920,2024-Q1,486,65561801.93,44805950.82,20755851.11,16081934.21,96428883.35,1,0,8496290.1,0.0,8496290.1,5213813.27,0,0,60,4,1,1,1,1,27,63,7.0,189.0,0
BSP AGR SAS,27906855920,2024-Q2,486,67412076.39,48471238.91,18940837.48,15609806.14,97557816.31,3,1,22112627.89,6301479.22,7370875.96,6301479.22,1,0,30,2,0,1,1,0,7,83,7.0,49.0,1
BSP AGR SAS,27906855920,2024-Q3,486,61822604.08,48811191.02,13011413.06,18884972.82,100762104.31,2,1,15807407.21,7845043.58,7903703.6,7845043.58,0,1,60,2,0,1,1,0,58,32,6.0,348.0,0
BSP AGR SAS,27906855920,2024-Q4,486,66816691.84,44288625.13,22528066.71,15898218.64,99795895.72,1,0,4823085.56,0.0,4823085.56,3843199.37,0,0,90,0,0,0,0,0,21,69,4.0,84.0,0
BSP AGR SAS,27906855920,2025-Q1,486,62073274.58,43540695.92,18532578.66,14373981.15,102787358.11,1,0,4780761.93,0.0,4780761.93,3957890.84,0,0,90,2,1,1,0,0,9,81,3.0,27.0,0
BSP AGR SAS,27906855920,2025-Q2,486,72028662.03,46938387.93,25090274.1,17717884.11,94847873.75,3,1,25584149.46,8299327.89,8528049.82,8299327.89,0,1,30,3,1,1,1,0,43,47,5.0,215.0,0
BSP AGR SAS,27906855920,2025-Q3,486,66565616.99,41599630.07,24965986.92,17177789.06,102653277.66,0,0,0.0,0.0,4387828.15,4482640.83,0,0,0,4,1,1,1,1,60,30,7.0,420.0,0
BSP AGR SAS,27906855920,2025-Q4,486,62670647.7,48028382.78,14642264.92,14726011.08,96407341.88,1,0,2452666.75,0.0,2452666.75,1716086.59,0,0,60,2,0,1,0,1,20,70,9.0,180.0,0
Molina Tecnología S.A.,27926701865,2022-Q1,12,71860588.0,43198434.43,28662153.57,18522211.78,107435556.91,0,0,0.0,0.0,10978508.34,11531175.78,0,0,0,2,1,1,0,0,68,22,7.0,476.0,1
Molina Tecnología S.A.,27926701865,2022-Q2,12,64990801.62,49323655.89,15667145.73,18536036.61,98587770.85,4,3,28969580.48,19729232.06,7242395.12,6576410.69,1,2,90,3,1,1,0,1,49,41,8.0,392.0,0
Molina Tecnología S.A.,27926701865,2022-Q3,12,65572725.52,44068230.11,21504495.41,20654959.16,110267105.88,0,0,0.0,0.0,6315866.7,3992746.55,0,0,0,3,0,1,1,1,9,81,4.0,36.0,0
